FILENAME,BJD_TDB,RV,RV_ERR,BC,ADU,CHI2
"r20150707.94",17210.95429599984,-8.424442743059686,1.09431,-4708.082031250000,48148,1.11134
"r20150708.87",17211.96638600016,-7.434548510019679,1.18292,-5055.729003906250,48752,1.10371
"r20150708.88",17211.96730099991,-7.523490589521042,1.14663,-5058.035156250000,48213,1.10492
"r20150708.89",17211.96819199994,-7.602495413037946,1.08319,-5060.277832031250,47735,1.10441
"r20150719.69",17223.04931499995,-7.454408031523867,1.16453,-8588.186523437500,48689,1.12892
"r20150719.70",17223.05028699990,-7.381636539463642,1.14630,-8589.390625000000,47750,1.14337
"r20150719.71",17223.05124800000,-5.759496859221905,1.15006,-8590.568359375000,47362,1.12619
"r20150811.84",17245.77880800003,-2.656349910724117,1.05272,-14016.57031250000,49732,1.19136
"r20150811.85",17245.77973400010,-0.4929925583946329,1.01171,-14019.04687500000,48073,1.17393
"r20150811.86",17245.78066000016,0.3109134858905662,1.08745,-14021.52539062500,49490,1.22260
"r20151128.65",17354.67627099995,-3.213754446813326,1.17442,-8580.574218750000,48456,1.15035
"r20151128.66",17354.67760200007,-4.872911624980517,1.10888,-8581.539062500000,49613,1.14361
"r20151128.67",17354.67890999978,1.220693258980376,1.09653,-8582.462890625000,49466,1.16045
"r20160204.171",17423.17503600009,1.434926757142421,0.995765,13767.51562500000,54276,1.12143
"r20160204.172",17423.17615799978,3.299487908690782,1.01174,13765.92675781250,54202,1.13368
"r20160204.173",17423.17725799978,3.077868030387542,0.980454,13764.35839843750,53956,1.13839
"r20160617.90",17556.90170799987,7.013315633225464,1.16486,1672.037963867188,47300,1.10902
"r20160617.91",17556.90364099992,5.431553697494607,1.21889,1666.840942382812,46713,1.10411
"r20160617.92",17556.90530799981,2.477068257266348,1.12349,1662.347045898438,47280,1.10711
"r20160725.92",17594.89335000003,4.718181964156997,1.86049,-10183.35937500000,18191,1.04714
"r20161011.104",17672.80982899992,6.586390236471587,1.11859,-18669.83203125000,49531,1.09764
"r20161011.105",17672.81112500001,6.805086662774102,1.13409,-18670.99609375000,49615,1.10403
"r20161011.106",17672.81240999978,4.005882010350902,1.23069,-18672.12304687500,49882,1.11864
"r20170210.105",17795.17916500010,2.572365065666201,1.02066,15268.74707031250,49016,1.14830
"r20170210.106",17795.18018299993,5.210285787123503,1.06622,15267.02832031250,46726,1.13794
"r20170210.107",17795.18120200001,4.885553094558020,1.08144,15265.29882812500,47630,1.14608
"r20170316.130",17829.16319300001,4.024258899278720,1.01910,19322.13476562500,48678,1.16718
"r20170316.131",17829.16416499997,7.050983498923586,1.10267,19319.81835937500,47866,1.15855
"r20170316.132",17829.16512600007,6.259419634177291,1.03071,19317.52539062500,49208,1.16844
"r20170906.88",18002.84153900016,1.714394510475103,1.18911,-18582.97265625000,49787,1.11734
"r20170927.64",18023.71707300004,-2.555276016600956,1.06707,-19281.58789062500,46848,1.15880
"r20170927.65",18023.71803299990,-2.878581448943095,1.01420,-19283.82421875000,48508,1.16529
"r20170927.66",18023.71897100005,-1.098719831085816,0.994285,-19286.00390625000,48062,1.16753
"r20180528.66",18267.00580399996,-13.70129721420599,1.11150,7885.497070312500,47833,1.14717
"r20180528.67",18267.00690399995,-12.21439192951869,1.15462,7882.455078125000,47983,1.14781
"r20180528.68",18267.00803800020,-10.82454933201528,1.02855,7879.316894531250,48922,1.15867
