FILENAME,BJD_TDB,RV,RV_ERR,BC,ADU,CHI2
"r20140820.135",16890.14369300008,1.747106527109864,1.13992,25997.24609375000,52564,1.19430
"r20140820.136",16890.14425999997,-2.085655574622876,1.01713,25995.78906250000,55286,1.21957
"r20140820.137",16890.14480399992,-1.858590248748953,1.04347,25994.39062500000,61248,1.23547
"r20140823.125",16893.14501699992,-0.5943716475834862,1.20856,26009.57421875000,62202,1.20614
"r20140823.126",16893.14557299996,0.5303915180955627,1.05750,26008.10742187500,58500,1.21527
"r20140823.127",16893.14615100017,3.904611035213520,1.17832,26006.58007812500,61627,1.20498
"r20140824.115",16894.13235899992,-0.07733855209652063,1.15093,26032.34960937500,48491,1.22465
"r20140824.116",16894.13291499997,-1.361875167820287,1.10540,26030.90820312500,62295,1.31191
"r20140824.117",16894.13348199986,-0.2652077929140191,1.03956,26029.43554687500,59529,1.28933
"r20140825.123",16895.14081500005,-2.961373121766655,1.17169,25991.93359375000,62031,1.20536
"r20140825.124",16895.14138199994,-1.333073525527865,1.23163,25990.42578125000,61721,1.22315
"r20140825.125",16895.14192599989,-1.438022860641652,1.06277,25988.97851562500,50710,1.25284
"r20140826.114",16896.10795800015,0.3468557249376971,1.19903,26050.75195312500,47496,1.21358
"r20140826.115",16896.10852500005,0.1917108143398991,1.06182,26049.34179687500,67093,1.25760
"r20140826.116",16896.10909300018,1.170283316514514,1.13309,26047.92968750000,65280,1.25214
"r20140906.145",16907.11574999988,-1.430826382482110,1.16937,25237.21875000000,53337,1.18202
"r20140906.146",16907.11632800009,-0.9857237697781329,0.968316,25235.61132812500,68999,1.25485
"r20140906.147",16907.11688400013,0.4966323456825350,1.12734,25234.06835937500,46116,1.18769
"r20140908.143",16909.08674800023,-3.267675609291025,1.10979,25079.08398437500,52445,1.20168
"r20140908.144",16909.08736100001,-6.272061992974557,1.08805,25077.44531250000,54682,1.19658
"r20140908.145",16909.08798599988,-2.090434228694079,1.17889,25075.77343750000,51854,1.20372
"r20140909.114",16910.06381900003,-2.464987236048913,1.12349,25010.85546875000,51025,1.18966
"r20140909.115",16910.06444399990,-0.6496725409312774,1.22515,25009.27343750000,56155,1.18702
"r20140909.116",16910.06503499998,-0.1291901765596535,1.08768,25007.77539062500,60082,1.22240
"r20140910.151",16911.05641299998,-0.5813793517652996,1.20005,24895.34570312500,50570,1.16531
"r20140910.152",16911.05707299989,2.597950390060696,1.17007,24893.69726562500,58512,1.18234
"r20140910.153",16911.05763999978,-2.709643385060303,1.10954,24892.27734375000,52544,1.20034
"r20140911.109",16912.07893900014,0.1915122166787242,1.15075,24695.76367187500,63071,1.19696
"r20140911.110",16912.07950600004,-0.7399507010039557,1.22631,24694.23632812500,48231,1.15651
"r20140911.111",16912.08007299993,-3.702708515922524,1.00071,24692.70703125000,56053,1.21310
"r20140912.106",16913.03618199984,-2.802404016025740,1.15528,24656.76367187500,58307,1.19016
"r20140912.107",16913.03673700010,-0.6795882062191083,1.10720,24655.44531250000,59410,1.16159
"r20140912.108",16913.03730400000,-2.714998165874377,1.20458,24654.09765625000,60003,1.17735
"r20141210.80",17001.78256500000,-2.781234200040796,1.24003,-8002.568847656250,59642,1.23851
"r20141210.81",17001.78313199989,-4.727545838395599,1.42492,-8004.000000000000,54488,1.17804
"r20141210.82",17001.78368700016,-4.934365735282885,1.19581,-8005.404785156250,57208,1.23808
"r20141211.88",17002.76904099993,-7.401451252286058,1.16614,-8415.190429687500,53274,1.24715
"r20141211.89",17002.76960799983,-6.002324757357812,1.12554,-8416.548828125000,62846,1.25948
"r20141211.90",17002.77016399987,-6.644762079720181,1.14538,-8417.883789062500,60737,1.26420
"r20150204.92",17057.82203100016,-4.603203530710800,1.18668,-25796.41796875000,65507,1.26298
"r20150204.93",17057.82258700021,-5.897776478961987,1.19969,-25797.79687500000,48847,1.20298
"r20150204.94",17057.82316600019,-4.068251715621443,1.23903,-25799.23046875000,52842,1.21127
"r20150204.95",17057.82534100022,-2.400178385417860,1.31317,-25804.59765625000,49779,1.59666
"r20150205.95",17058.88505400019,-4.154203228424365,1.30799,-26053.82421875000,53763,1.19710
"r20150205.96",17058.88564400002,-2.954583571298485,1.21444,-26054.83984375000,63161,1.19648
"r20150205.97",17058.88624599995,-1.293007163664555,1.33543,-26055.86914062500,57868,1.19658
"r20150207.98",17060.72674700012,1.855106586662316,1.35716,-25889.73828125000,60257,1.18837
"r20150207.99",17060.72734900005,0.6250476034612120,1.25385,-25891.44335937500,55529,1.18063
"r20150207.100",17060.72793899989,-0.8009246790901443,1.14742,-25893.11718750000,60458,1.18452
"r20150208.113",17061.83032099996,0.8677568371997495,1.24343,-26266.33984375000,58599,1.20912
"r20150208.114",17061.83088799985,-0.9423618699620135,1.19611,-26267.62304687500,55739,1.23131
"r20150208.115",17061.83146699984,2.194713071632947,1.27056,-26268.93164062500,59151,1.20972
"r20150808.102",17243.13942999998,-4.630057960458956,1.31475,25266.31640625000,51302,1.18421
"r20150808.103",17243.13998600002,-0.9241081542551797,1.23919,25265.08984375000,58207,1.18007
"r20150808.104",17243.14056500001,-3.874416169381078,1.15896,25263.80664062500,56456,1.19986
"r20150810.151",17245.14140400011,-5.720564430017888,1.11510,25461.23046875000,58603,1.23319
"r20150810.152",17245.14197100000,-1.799103365503100,1.02126,25459.93359375000,58624,1.22026
"r20150810.153",17245.14250400010,-3.423292822903868,1.14646,25458.71289062500,64313,1.25328
"r20150811.143",17246.13862900017,-0.5010015290839505,1.09891,25556.05664062500,63069,1.32608
"r20150811.144",17246.13917300012,3.348752050181659,1.12488,25554.80859375000,56828,1.29917
"r20150811.145",17246.13975200010,0.5616628348253627,1.16365,25553.47851562500,64040,1.29167
"r20150812.123",17247.14295100002,-1.640261175968106,1.25276,25626.83984375000,61252,1.20935
"r20150812.124",17247.14351799991,-1.698117966291179,1.15508,25625.50195312500,59165,1.20460
"r20150812.125",17247.14409600012,1.249285073565929,1.05681,25624.13476562500,60546,1.22081
"r20150819.108",17254.14458000008,-1.469284221269930,1.05470,25970.35156250000,66992,1.28676
"r20150819.109",17254.14515900007,-0.9524836114910897,1.13510,25968.87695312500,67848,1.27661
"r20150819.110",17254.14572599996,-2.001473167591087,1.05346,25967.42968750000,48145,1.23499
"r20150820.118",17255.14879899984,-0.8101656607214807,1.13932,25977.97851562500,53230,1.23515
"r20150820.119",17255.14936600020,-1.904558831633125,1.13225,25976.50781250000,54406,1.23414
"r20150820.120",17255.14991000015,1.429300616776786,1.09740,25975.09570312500,55097,1.26052
"r20150821.129",17256.14712599991,-6.325316607595596,1.15845,25993.09375000000,61810,1.19289
"r20150821.130",17256.14769299980,-5.414749110838791,1.19045,25991.61523437500,62573,1.20516
"r20150821.131",17256.14823700022,-0.3696881271090433,1.14834,25990.19531250000,52303,1.20085
"r20150830.111",17265.13511099992,-0.08399318565419378,1.05990,25794.12695312500,65539,1.31090
"r20150830.112",17265.13566699997,-3.940824806870637,1.17456,25792.61328125000,52371,1.25328
"r20150830.113",17265.13623399986,-3.214081230923256,1.11950,25791.07031250000,67141,1.28728
"r20150920.95",17286.05606799992,-0.4094193570668665,1.26689,23203.70703125000,56423,1.18683
"r20150920.96",17286.05664699990,-1.508691858966074,1.20873,23202.10937500000,61586,1.20208
"r20150920.97",17286.05723700020,0.1688194559330896,1.32630,23200.47851562500,55844,1.19823
"r20150925.157",17291.09514999995,-1.435149813267806,1.29517,21951.32421875000,59735,1.24310
"r20150925.158",17291.09571699984,-3.157967952307164,1.15578,21949.63867187500,63369,1.27941
"r20150925.159",17291.09627299989,-3.954626385647977,1.19595,21947.98828125000,60353,1.22510
"r20150928.63",17294.09865400009,3.211841209153874,2.48899,21183.65625000000,6073,1.03885
"r20150929.112",17295.08264600020,0.07003509516076889,1.20986,20967.51171875000,54928,1.20976
"r20150929.113",17295.08320199978,-1.528089313341265,1.19312,20965.84960937500,51588,1.20600
"r20150929.114",17295.08375799982,0.8683982930322145,1.24787,20964.18750000000,53955,1.17896
"r20151001.91",17297.05811800016,-0.4608877085337753,1.28450,20494.86328125000,60513,1.20236
"r20151001.92",17297.05869700015,-1.911752341185455,1.24389,20493.14453125000,70269,1.21946
"r20151001.93",17297.05927600013,-1.616770876416176,1.33350,20491.42578125000,58296,1.22663
"r20151003.101",17299.00293699978,-3.741822686075643,1.15927,20082.93554687500,60415,1.18392
"r20151003.102",17299.00352700008,-3.641979474373656,1.17221,20081.33593750000,53277,1.16455
"r20151003.103",17299.00410600007,-6.673527170562039,1.25120,20079.76562500000,57078,1.17679
"r20151031.111",17327.05127499998,5.362350807379544,1.20135,9632.204101562500,82531,1.36496
"r20151031.112",17327.05183100002,2.482264344717395,1.18532,9630.516601562500,78486,1.31690
"r20151031.113",17327.05243299995,4.513853253843438,1.26458,9628.692382812500,60753,1.29302
"r20151127.91",17353.88271699985,-3.702820539912950,1.21172,-2189.052001953125,56786,1.24236
"r20151127.92",17353.88327200012,-2.137701540527727,1.15170,-2190.757080078125,68301,1.31638
"r20151127.93",17353.88383900002,-6.201080571472151,1.18890,-2192.499023437500,67507,1.25656
"r20151128.90",17354.86605300009,2.000645773204422,1.25082,-2604.353027343750,61247,1.24105
"r20151128.91",17354.86659700004,-2.555448344953012,1.15229,-2605.977050781250,64353,1.25169
"r20151128.92",17354.86716399994,-3.394841763473937,1.26798,-2607.673095703125,63884,1.27768
"r20151129.88",17355.87090400001,-2.526809755528271,1.24672,-3084.480957031250,65050,1.18529
"r20151129.89",17355.87147099990,-4.301040506794980,1.30931,-3086.201904296875,63629,1.19696
"r20151129.90",17355.87202699995,-1.289519653562606,1.20612,-3087.887939453125,67360,1.20838
"r20151222.97",17378.79205900012,1.141452424498880,1.19948,-13109.88183593750,59574,1.17678
"r20151222.98",17378.79267300013,3.347048953557703,1.16043,-13111.64453125000,62786,1.21222
"r20151222.99",17378.79327399982,1.344056021106709,1.23049,-13113.37792968750,66638,1.19424
"r20151228.97",17384.78704799991,-0.3742964795115924,1.20252,-15473.34863281250,76863,1.33589
"r20151228.98",17384.78762600012,-3.333265770127596,1.29713,-15475.04394531250,74747,1.30886
"r20151228.99",17384.78819399979,-0.3317291162410356,1.29169,-15476.70703125000,63724,1.25318
"r20160114.89",17401.75363499997,4.019753676703317,1.21006,-21153.30273437500,63081,1.21563
"r20160114.90",17401.75421399996,1.832253955923534,1.22630,-21154.98437500000,63849,1.22128
"r20160114.91",17401.75475799991,3.198475917911864,1.30880,-21156.56835937500,56187,1.18071
"r20161011.156",17673.06901399978,-1.223859372153244,1.32543,17073.97460937500,62314,1.21238
"r20161011.157",17673.06955800019,-0.1035892891779664,1.26384,17072.30664062500,59029,1.16195
"r20161011.158",17673.07013700018,-7.154625531158263,1.31047,17070.53320312500,72326,1.20393
"r20161017.107",17678.98044299986,-5.314226182657281,1.27773,15189.81542968750,55897,1.13956
"r20161018.97",17680.16068700003,-6.165405503944880,1.44725,14292.25488281250,55837,1.17766
"r20161018.98",17680.16129999980,-1.823071141467612,1.33160,14290.83203125000,54557,1.19595
"r20161018.99",17680.16192500014,-0.5550835226079847,1.35985,14289.38574218750,57311,1.16200
"r20161105.118",17698.05958699994,0.4316896158221937,1.15582,7076.326171875000,64502,1.21360
"r20161105.119",17698.06015399983,0.5105514837781939,1.25048,7074.675781250000,61418,1.19963
"r20161105.120",17698.06073299982,1.037263286362526,1.28349,7072.995117187500,53646,1.19749
"r20161111.86",17703.97436900018,1.609090872947927,1.29621,4622.168945312500,56939,1.20397
"r20161111.156",17703.97436900018,1.609090872947927,1.29621,4622.168945312500,56939,1.20397
"r20161111.87",17703.97492500022,-4.162067663356421,1.54270,4620.399902343750,52403,1.21345
"r20161111.157",17703.97492500022,-4.162067663356421,1.54270,4620.399902343750,52403,1.21345
"r20161111.88",17703.97548099980,-3.608299791462557,1.33816,4618.630859375000,56752,1.22008
"r20161111.158",17703.97548099980,-3.608299791462557,1.33816,4618.630859375000,56752,1.22008
"r20161120.102",17712.99464400019,-3.084790627166781,1.30642,395.8519897460938,49211,1.16213
"r20161120.103",17712.99542000005,-1.811605464512789,1.23602,393.4649963378906,49353,1.15482
"r20161120.104",17712.99619500013,-6.464591605410478,1.23117,391.0799865722656,49675,1.17705
"r20161121.129",17714.04744599992,-3.799397630251997,1.23403,-224.8170013427734,59386,1.23994
"r20161121.130",17714.04798999988,-6.139806227538389,1.28538,-226.2590026855469,57916,1.23219
"r20161121.131",17714.04853399983,-6.473299631352483,1.22721,-227.6979980468750,61673,1.24148
"r20161122.96",17714.92111499980,-3.478848809566944,1.17885,-309.4219970703125,59490,1.21685
"r20161122.97",17714.92170500010,-3.204548388740562,1.16779,-311.2950134277344,68346,1.23429
"r20161122.98",17714.92224900005,-10.39904538786690,1.20698,-313.0209960937500,64654,1.23390
"r20161123.115",17716.10939900018,-4.091878445884766,1.47075,-1298.869018554688,53590,1.17525
"r20161123.116",17716.11008200003,-5.240969933034716,1.35523,-1300.084960937500,55276,1.15841
"r20161123.117",17716.11082299985,-9.089036790030907,1.47378,-1301.395996093750,50168,1.16744
"r20161125.88",17717.81907900004,-7.122672846931407,1.30703,-1422.114013671875,50371,1.13375
"r20161125.89",17717.82108200016,-2.912800056579120,1.32966,-1427.151000976562,50093,1.13560
"r20161125.90",17717.82252900023,-5.699874044675653,1.32452,-1430.818969726562,51222,1.14041
"r20161223.87",17745.90499600023,-3.045297359386396,1.28448,-14163.28222656250,66161,1.23947
"r20161223.88",17745.90555100003,-2.667667431480012,1.27657,-14164.95507812500,56613,1.24206
"r20161223.89",17745.90611799993,-8.551243620479596,1.33132,-14166.66113281250,68326,1.25547
"r20161223.90",17745.90707900003,1.936669824080930,1.25036,-14169.54589843750,52547,1.24155
"r20161224.107",17746.89149999991,3.420259357147756,1.16944,-14526.32031250000,60020,1.20547
"r20161224.108",17746.89206699980,0.7076524703963258,1.36174,-14528.05273437500,62906,1.21076
"r20161224.109",17746.89263400016,1.504588926127838,1.24324,-14529.78515625000,60329,1.23032
"r20170110.96",17763.81251499988,-0.3755642018083449,1.29835,-20349.11718750000,54037,1.22093
"r20170110.97",17763.81309300009,-0.8334113717523621,1.19944,-20350.87109375000,66543,1.25771
"r20170110.98",17763.81365999999,0.6565038907252756,1.20590,-20352.58984375000,54874,1.23506
"r20170111.72",17764.84046499990,-4.122327294307965,1.24777,-20735.20898437500,55329,1.22547
"r20170111.73",17764.84105500020,-0.02336283683348483,1.22272,-20736.95312500000,60216,1.26614
"r20170111.74",17764.84162200009,-3.172175225229466,1.21377,-20738.62890625000,65203,1.22204
"r20170112.80",17765.85868200008,-0.9340177120352848,1.17649,-21083.91210937500,51691,1.18255
"r20170112.81",17765.85928300023,-0.9816938357103595,1.35009,-21085.62304687500,54604,1.17139
"r20170112.82",17765.85988500016,-1.994797485206504,1.29997,-21087.33398437500,52530,1.17310
"r20170121.80",17774.82186299982,3.561765251126118,1.14222,-23361.50195312500,55796,1.28036
"r20170121.81",17774.82241899986,1.852086633540694,1.10085,-23363.08398437500,64552,1.26021
"r20170121.82",17774.82297400013,-0.2183969784914552,1.20574,-23364.66601562500,58592,1.23905
"r20170122.77",17775.75292500015,1.138564047558248,1.16001,-23391.15625000000,69312,1.25694
"r20170122.78",17775.75356200011,2.751922876465869,1.32832,-23393.02343750000,54312,1.21960
"r20170122.79",17775.75411699992,-0.6949163479022502,1.27991,-23394.65234375000,64419,1.23759
"r20170122.80",17775.75466099987,-1.029189274744567,1.19565,-23396.25000000000,64856,1.25411
"r20170219.62",17803.70282999985,-2.809212651827465,1.14508,-26536.46484375000,65675,1.27169
"r20170219.63",17803.70337399980,-4.414705293157397,1.21405,-26537.94921875000,58852,1.25515
"r20170219.64",17803.70391800022,2.300171109318683,1.17587,-26539.43359375000,61061,1.26047
"r20170220.63",17804.70481299981,-1.744233176208724,1.48991,-26545.21289062500,45527,1.39833
"r20170220.64",17804.70544999978,-2.995472210842991,1.58580,-26546.94140625000,44847,1.38638
"r20170220.65",17804.70681500016,-0.5728052753225086,1.25420,-26550.65039062500,54253,1.16459
"r20170316.79",17828.75645199977,1.637024959083561,1.35014,-24289.83007812500,52682,1.17096
"r20170316.80",17828.75701900013,-1.883108921511337,1.23114,-24290.76367187500,61585,1.19449
"r20170316.81",17828.75759800011,-3.778087408465467,1.36431,-24291.71093750000,58123,1.19907
"r20170317.71",17829.74660499999,-4.578206627947139,1.16506,-24081.69726562500,60744,1.24740
"r20170317.72",17829.74715999980,-1.928851163997223,1.17994,-24082.65820312500,67571,1.26381
"r20170317.73",17829.74773899978,-1.919303030592005,1.16465,-24083.65234375000,62715,1.25995
"r20170318.78",17830.75029900018,-4.140875575318120,1.37978,-23889.58007812500,69592,1.29736
"r20170318.79",17830.75086600007,-3.232335167320429,1.18263,-23890.50976562500,61486,1.27983
"r20170411.77",17854.72495000018,0.9028625092576021,1.35358,-17140.84960937500,57012,1.22653
"r20170411.78",17854.72555200011,6.556301561213161,1.32804,-17141.39648437500,52100,1.22141
"r20170411.79",17854.72615400003,3.382065284590226,1.31828,-17141.93750000000,53739,1.23082
"r20170904.135",18001.15185299981,5.240755664401838,1.23232,25309.40039062500,54673,1.17896
"r20170904.136",18001.15245500021,4.951646954424035,1.24406,25307.69921875000,51320,1.22092
"r20170906.158",18003.15130400006,-0.1902235333272984,1.11932,25099.68750000000,53995,1.23787
"r20170906.159",18003.15184800001,1.740786110381777,1.12887,25098.14257812500,69024,1.29572
"r20170906.160",18003.15241499990,3.423023650336674,1.15064,25096.53320312500,53404,1.26591
"r20171108.93",18065.90780499997,9.242233742120710,1.31698,6320.294921875000,47762,1.16320
"r20171108.94",18065.90918199997,10.46290681452316,1.39254,6316.311035156250,48060,1.15718
"r20171108.95",18065.90987699991,10.13542641590934,1.41684,6314.296875000000,52430,1.17704
"r20171204.97",18091.91085600015,0.8739257418856887,1.31564,-5775.183105468750,55427,1.15693
"r20171204.98",18091.91143500013,-2.583350693000845,1.34387,-5777.026855468750,52061,1.15797
"r20171204.99",18091.91203700006,-0.9141498172104363,1.28851,-5778.943847656250,58546,1.17388
"r20180201.60",18150.70378000010,4.971572205340010,1.45967,-25091.15429687500,47407,1.33861
"r20180201.61",18150.70438200003,0.3369247267319224,1.56465,-25092.82812500000,29870,1.21967
"r20180201.62",18150.70497199986,4.584287684248409,1.39189,-25094.47265625000,49506,1.27959
"r20180205.62",18154.70434400020,5.248409306606533,1.26380,-25641.25976562500,60932,1.22556
"r20180205.63",18154.70489900000,5.030422271756493,1.42022,-25642.81445312500,56351,1.21978
"r20180205.64",18154.70547799999,3.588474442051790,1.20929,-25644.43554687500,60466,1.24744
"r20180304.71",18181.74935999978,-4.506243594783996,1.37197,-26054.72460937500,47658,1.22976
"r20180304.72",18181.75121199992,-5.475272438351766,1.54420,-26058.78320312500,47337,1.23742
"r20180304.73",18181.75317900022,-2.522103106476152,1.35653,-26063.06054687500,47033,1.22938
"r20180819.121",18350.13273600023,11.05654986682180,1.30323,25978.78125000000,62942,1.30325
"r20180819.122",18350.13329100003,1.245970163116866,1.29264,25977.40234375000,55474,1.25707
"r20180819.123",18350.13385900017,4.883812305012839,1.27653,25975.99414062500,68805,1.39182
