,Unnamed: 0,SIMNAME,TEFF,LOGG,VSINI,CH,NH,OH,NaH,MgH,AlH,SiH,CaH,TiH,VH,CrH,MnH,FeH,NiH,YH,DIR,,,,,,,,,,,,,,,,,,
105,105,HD 74669,4897.851,3.2299721,0.070928179,-0.21359944,0.07132101,-0.07887977,-0.06776199,-0.06878567,-0.03261079,-0.1908203,-0.014351986,-0.034920044,-0.11412913,-0.026845723,0.017791122,0.005066752,0.010142073,0.13243073,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/74669_rj118.392.ech,,,,,,,,,,,,,,,,,0.008682952,0.107420022
1190,1190,KOI-82,4816.894,4.5261707,1.169434547,0.028408114,-0.15935245,-0.062146816,0.12604162,0.066535026,0.08473102,0.12261988,0.15153845,0.09048658,0.09646397,0.09226264,0.09041017,0.11515649,0.101245984,0.059378684,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/K00082_rj96.992.ech,,,,,,,,,,,,,,,,,0.062020177,-0.006510019
501,501,HD 66171,5792.723,4.4634566,0.100000001,-0.19523565,-0.30508158,-0.1099534,-0.335501,-0.20244114,-0.21291895,-0.21648106,-0.21772671,-0.18283169,-0.17799322,-0.2781601,-0.40961102,-0.26534033,-0.29114288,-0.3346912,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/66171_rj187.381.ech,,,,,,,,,,,,,,,,,-0.272038914,-0.297382559
236,236,HD 106314,5104.468,3.5007899,1.987340569,0.05165832,0.20809647,0.14796272,0.09402247,0.0551844,0.08617131,0.011021677,0.18075174,0.11542578,0.052372627,0.16350529,0.24154347,0.20174202,0.1587331,0.3133288,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/106314_rj138.442.ech,,,,,,,,,,,,,,,,,0.207421007,0.132212287
766,766,HD 74156,5977.1533,4.158776,3.846266906,0.08198327,0.18482897,0.20031834,0.1399104,0.09159684,0.10514713,0.1112192,0.1257323,0.124555096,0.029851455,0.10802661,0.11254677,0.11815995,0.12645881,0.13443065,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/74156_rj50.298.ech,,,,,,,,,,,,,,,,,0.118473744,0.18490836
683,683,HD 37605,5329.2183,4.364536,1.583935142,0.22655144,0.31421953,0.2515957,0.3423791,0.2157719,0.2897411,0.24615481,0.23223037,0.2310722,0.24758697,0.25614956,0.3027013,0.26242188,0.27409464,0.13738108,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/37605_rj23.1581.ech,,,,,,,,,,,,,,,,,0.285477116,0.170573702
682,682,HD 19618,5348.279,4.4577765,1.469999552,0.17405699,0.30336457,0.18169264,0.3002523,0.16175026,0.22590208,0.20458612,0.19955392,0.18656352,0.20809707,0.22120553,0.25741103,0.22251025,0.23028883,0.13489984,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/19618_rj23.1580.ech,,,,,,,,,,,,,,,,,0.204543021,0.091881871
240,240,HD 192699,5041.2705,3.2514467,1.838373899,-0.34208086,-0.09584698,-0.14946087,-0.27178428,-0.18153316,-0.20703153,-0.30389494,-0.11106662,-0.17210639,-0.2565633,-0.15861462,-0.2050342,-0.120397046,-0.16390064,0.13110945,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/192699_rj138.777.ech,,,,,,,,,,,,,,,,,-0.166194558,0.064069134
114,114,HD 139323,5057.603,4.448426,1.248666246,0.28756216,0.32932618,0.2664709,0.47360498,0.32220256,0.42758897,0.34150368,0.35410506,0.3426168,0.3516228,0.34348553,0.3944738,0.37211728,0.3906035,0.18225348,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/139323_rj23.1444.ech,,,,,,,,,,,,,,,,,0.367242791,0.172023536
1024,1024,HD 100180,6002.669,4.375603,1.704562532,0.035786234,0.07681791,0.05330794,-0.003437378,0.03532932,-0.024829514,0.03694678,0.05975664,0.03391899,0.019539116,0.045844253,-0.030113485,0.04515911,0.008078003,0.08293822,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/100180_rj92.109.ech,,,,,,,,,,,,,,,,,0.013682489,0.110055816
1194,1194,Kepler-106,5888.9697,4.3938937,1.577800632,-0.07825624,-0.11140613,-0.07436983,-0.16779113,-0.096508585,-0.13341972,-0.10918255,-0.095542215,-0.06924197,-0.09170937,-0.10797226,-0.2363817,-0.11179983,-0.14202133,-0.098802075,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/K00116_rj97.2389.ech,,,,,,,,,,,,,,,,,-0.1807613,-0.161471821
96,96,HIP 32892,5717.646,4.120092,2.478527546,0.2223994,0.32312703,0.25861424,0.3759287,0.22869654,0.29207325,0.25183478,0.26695395,0.22967331,0.21012618,0.2499609,0.34200168,0.25661469,0.30622652,0.24951681,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/HIP32892_rj117.75.ech,,,,,,,,,,,,,,,,,0.303064809,0.230711624
1084,1084,KOI-84,5511.228,4.4715276,1.67647469,-0.12918302,-0.109236725,-0.007582499,-0.14813341,-0.10639863,-0.086554274,-0.09262809,-0.102200896,-0.10331896,-0.13091876,-0.11448521,-0.16287407,-0.119249076,-0.14659685,-0.039757103,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/K00084_rj76.1507.ech,,,,,,,,,,,,,,,,,-0.10068102,-0.06194013
174,174,HD 42618,5755.8335,4.4529862,0.099999994,-0.106189564,-0.12722321,-0.05408311,-0.10313111,-0.10285773,-0.07824648,-0.08981965,-0.08631182,-0.09404524,-0.07501371,-0.11295891,-0.14600639,-0.102332115,-0.12536581,-0.12101676,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/42618_rj13.2207.ech,,,,,,,,,,,,,,,,,-0.171513495,-0.195024953
807,807,HD 151504,5444.824,4.402351,0.778503478,0.067387424,0.0811549,0.14994916,0.04684662,0.095419616,0.16301705,0.07671483,0.06575633,0.10625408,0.09491182,0.0541614,-0.000246525,0.06257105,0.056206606,-0.049539074,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/151504_rj55.929.ech,,,,,,,,,,,,,,,,,0.062481194,-0.140056821
1143,1143,HD 70573,5860.8135,4.4965167,13.92770767,0.03291557,0.02214719,0.1645902,-0.0629551,-0.0574258,-0.15463717,6.67E-05,0.12772003,0.08044947,0.12522987,0.10823033,-0.03552695,0.08164094,-0.060742274,0.054615654,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/70573_rj83.357.ech,,,,,,,,,,,,,,,,,-0.049314636,0.093610343
288,288,HD 43162,5617.3716,4.5465107,6.155847073,-0.0661947,-0.1730825,-0.004050089,-0.16365938,-0.06546042,-0.10042019,-0.049649995,0.062312562,-0.005609772,-0.024044732,0.018220454,-0.08963613,0.01642197,-0.07820892,0.10291566,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/43162_rj15.563.ech,,,,,,,,,,,,,,,,,-0.060658547,0.109477596
265,265,HD 34957,5880.6123,4.475787,4.368018451,-0.1193654,-0.15188524,-0.05008166,-0.21824399,-0.15916315,-0.17994297,-0.16586481,-0.10593345,-0.09477477,-0.06253034,-0.14587565,-0.313577,-0.16399975,-0.21707986,-0.039187897,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/34957_rj15.1504.ech,,,,,,,,,,,,,,,,,-0.184125349,-0.009641372
1063,1063,HD 112988,4852.0884,3.254636,0.100000001,-0.2455498,-0.12716421,0.000844397,-0.25701272,-0.15982926,-0.0874617,-0.2541367,-0.17268229,-0.0542036,-0.18646845,-0.29350272,-0.32305172,-0.23610431,-0.18204217,-0.13377541,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/112988_rj72.757.ech,,,,,,,,,,,,,,,,,-0.181363501,-0.139206999
104,104,HD 62068,4830.7407,3.089515,1.273266912,-0.16748081,0.18756637,-0.07291785,0.021112166,-0.019426867,0.03965362,-0.15919517,0.026144579,0.043662123,-0.03418137,0.02049905,0.13637197,0.06294997,0.06794122,0.097384244,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/62068_rj118.390.ech,,,,,,,,,,,,,,,,,0.05988,0.054062875
499,499,HD 34575,5551.386,4.246341,2.004814386,0.22650206,0.26270252,0.26068872,0.28601,0.22682825,0.27484354,0.23949431,0.24016775,0.23282418,0.21208382,0.24204004,0.29194963,0.25315437,0.2640806,0.1510804,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/34575_rj187.379.ech,,,,,,,,,,,,,,,,,0.265938891,0.185801131
1183,1183,Kepler-113,4711.9736,4.4490314,0.738632441,0.46684614,0.2845769,0.53446186,0.21919516,0.17418519,0.21982041,0.2096709,0.19298792,0.16782413,0.14652526,0.12664257,0.12540889,0.14816529,0.17335433,-0.081808895,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/K00153_rj95.1302.ech,,,,,,,,,,,,,,,,,0.185143691,-0.066093637
306,306,HD 139813,5330.02,4.483339,5.768454075,-0.06501158,-0.1125641,0.019016713,-0.10260153,-0.06518246,-0.08762878,-0.002987839,0.101013355,0.01855113,-0.000893356,0.042625144,-0.012602974,0.053422645,-0.04677718,0.095146105,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/139813_rj150.725.ech,,,,,,,,,,,,,,,,,-0.048718464,0.104066545
670,670,HD 219781,5630.0317,4.3602676,0.782806158,0.11381483,0.13255551,0.15089814,0.14208575,0.09913606,0.15407932,0.121187,0.09982384,0.09533753,0.10511703,0.10824914,0.14617129,0.115551025,0.12274878,0.034465395,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/219781_rj23.1104.ech,,,,,,,,,,,,,,,,,0.122618472,0.071387966
340,340,HD 8467,5273.589,4.544307,1.052332759,-0.15445462,-0.31086707,-0.064306505,-0.22552304,-0.14756817,-0.19004643,-0.1237694,-0.122566685,-0.13433516,-0.15573761,-0.15470028,-0.252308,-0.16620603,-0.20408012,-0.1027405,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/8467_rj152.949.ech,,,,,,,,,,,,,,,,,-0.186735051,-0.178343632
161,161,KIC-12258514,5971.3804,4.0842137,1.892899752,0.0642097,0.12895441,0.18916321,0.08695173,0.028903961,0.05847788,0.072234154,0.089767456,0.07683945,0.022180557,0.070391655,0.08807421,0.08394337,0.07762575,0.08157539,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/KIC12258514_rj128.502.ech,,,,,,,,,,,,,,,,,0.107042154,0.146842558
396,396,HD 69809,5815.1274,4.2651844,0.725997427,0.2484947,0.2816203,0.22334011,0.41033128,0.24456815,0.3094871,0.26743218,0.26246697,0.2345964,0.21706365,0.24703653,0.35781345,0.25414425,0.31196854,0.23413002,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/69809_rj166.534.ech,,,,,,,,,,,,,,,,,0.250383663,0.209735465
309,309,HD 138004,5748.697,4.3594956,1.718251944,-0.038974117,-0.017825242,-0.074742556,-0.14066637,-0.09580102,-0.13626865,-0.117384724,-0.088346004,-0.10124023,-0.06956401,-0.13423729,-0.21858537,-0.11658001,-0.17365375,0.7810658,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/138004_rj151.110.ech,,,,,,,,,,,,,,,,,-0.152318167,0.739231565
990,990,HD 72490,4934.6987,3.2101614,2.163947821,-0.30051678,0.017176092,-0.1224592,-0.21393241,-0.1645521,-0.13645653,-0.28242302,-0.13085926,-0.1306864,-0.19831488,-0.16522574,-0.14120543,-0.1196928,-0.12553652,-0.011639029,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/72490_rj65.150.ech,,,,,,,,,,,,,,,,,-0.135758805,0.096600876
35,35,HD 62613,5493.39,4.49722,0.363667494,-0.1215166,-0.18128997,-0.05609424,-0.17367648,-0.109757245,-0.14997274,-0.11633834,-0.09209268,-0.1181212,-0.13726723,-0.10518183,-0.16321908,-0.11291257,-0.14707108,-0.033961996,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/62613_rj06.1089.ech,,,,,,,,,,,,,,,,,-0.113302139,0.038619882
230,230,HD 87836,5689.04,4.1518483,2.942812051,0.24640147,0.3433204,0.2798919,0.4188261,0.2476064,0.336711,0.27550092,0.27335984,0.25568384,0.2550065,0.28123575,0.38962698,0.2967278,0.34246328,0.21489887,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/87836_rj138.252.ech,,,,,,,,,,,,,,,,,0.253830032,0.097568401
148,148,KIC-9812850,6301.411,3.991175,9.78799057,-0.14226232,0.060721427,0.2226754,-0.099771276,-0.07281187,-0.32740808,-0.11954884,-0.02212152,0.04908046,0.046637315,-0.019856557,-0.33745256,-0.027711537,-0.16077566,0.5416098,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/KIC9812850_rj128.146.ech,,,,,,,,,,,,,,,,,-0.133655016,0.051882561
855,855,HD 220339,4953.7046,4.560904,1.372559299,-0.2162631,-0.4131991,-0.18197198,-0.25766712,-0.18928157,-0.21615374,-0.20286989,-0.2068009,-0.18389681,-0.17514837,-0.2578178,-0.3118461,-0.24398819,-0.25141308,-0.29144,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/220339_rj61.703.ech,,,,,,,,,,,,,,,,,-0.274772968,-0.361072781
419,419,HTR114-006,6614.507,4.112465,11.15474606,-0.30665216,-0.11609702,0.36942413,0.021904878,0.01042974,-0.21180516,0.099904016,0.17902255,0.13025282,-0.067647055,0.07959035,-0.11873782,0.11284046,-0.03687661,0.2395693,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/HTR114-006_rj180.981.ech,,,,,,,,,,,,,,,,,-0.070104012,0.127146235
475,475,HD 35112,4894.589,4.458234,2.202338979,-0.10700774,-0.22727957,-0.111288965,-0.07463893,-0.08150005,-0.046177283,-0.06789597,-0.031525753,-0.079320736,-0.049674504,-0.07301071,-0.113328606,-0.086562276,-0.101657644,-0.15323901,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/35112_rj187.404.ech,,,,,,,,,,,,,,,,,-0.110545514,-0.195361173
276,276,HD 28495,5421.726,4.528278,5.313503742,-0.15445885,-0.2706457,-0.06279919,-0.2263404,-0.15396355,-0.14082979,-0.09728503,-0.030444253,-0.111347884,-0.120062366,-0.06408997,-0.2101328,-0.07833962,-0.14893028,0.10678522,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/HIP21276_rj15.1756.ech,,,,,,,,,,,,,,,,,-0.169599513,0.053658428
549,549,HD 131511,5258.5815,4.473794,4.406823635,0.010053882,0.02481544,0.030061163,0.037052184,0.008736897,0.020552585,0.07954626,0.15256286,0.0839515,0.08562797,0.14680175,0.09062785,0.12312187,0.06256362,0.119503394,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/131511_rj189.270.ech,,,,,,,,,,,,,,,,,0.060634661,0.15228318
645,645,HD 218445,5683.6997,4.089008,2.915599346,0.20913021,0.26333874,0.25350827,0.26020145,0.20818865,0.25005242,0.2022678,0.20965202,0.2021246,0.18142243,0.22208412,0.27809858,0.23734775,0.24653174,0.21532953,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/218445_rj21.1561.ech,,,,,,,,,,,,,,,,,0.258781017,0.256597755
754,754,HD 4307,5795.945,4.046078,2.526136856,-0.1671757,-0.1566584,-0.039783955,-0.28188056,-0.18158707,-0.20570385,-0.19594075,-0.15789795,-0.11249201,-0.16996138,-0.19896698,-0.3944041,-0.18110275,-0.22258227,-0.23394178,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/4307_rj49.2618.ech,,,,,,,,,,,,,,,,,-0.244384839,-0.188752881
890,890,HD 10011,5025.5225,3.2763007,1.778404355,-0.292669,-0.055338144,-0.1233479,-0.23373967,-0.13317546,-0.1630489,-0.25814718,-0.04687418,-0.103054486,-0.17583178,-0.103192985,-0.11509098,-0.06419918,-0.10635525,0.19562188,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/10011_rj62.166.ech,,,,,,,,,,,,,,,,,-0.091533284,0.201998003
18,18,HD 109409,5750.7397,3.9824297,2.514441252,0.21680395,0.39642346,0.2661209,0.40774554,0.21434912,0.2850342,0.23870821,0.27262592,0.23758881,0.18131575,0.272326,0.39061034,0.27742577,0.33804497,0.2530988,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/109409_rj05.1261.ech,,,,,,,,,,,,,,,,,0.337404207,0.215557554
935,935,HD 181342,4945.149,3.2826555,2.064105272,0.031340964,0.39137614,0.08598785,0.33617023,0.1755819,0.24536979,0.078035824,0.25515372,0.22432165,0.14924736,0.266348,0.3916967,0.3025555,0.31069073,0.42262527,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/181342_rj62.76.ech,,,,,,,,,,,,,,,,,0.301324166,0.381882134
268,268,HD 4075,5565.195,4.103716,2.747039795,0.29262978,0.3989346,0.31884235,0.37967703,0.27810574,0.35787764,0.2888413,0.31280518,0.29186648,0.24340527,0.29180452,0.36747006,0.30967748,0.3473353,0.23482783,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/4075_rj15.1746.ech,,,,,,,,,,,,,,,,,0.391883589,0.214844923
894,894,HD 10909,4748.595,3.194021,4.351424694,0.14763352,0.103392094,0.7718581,-0.19567215,-0.24729362,-0.03221997,-0.22918984,-0.07918875,-0.066321105,-0.22540343,-0.30227977,-0.40805984,-0.23302509,-0.2517007,-0.18765762,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/10909_rj62.170.ech,,,,,,,,,,,,,,,,,-0.242931311,-0.184137424
605,605,KIC-8410697,5659.1924,4.3934937,0.314274491,-0.027128696,-0.06664686,0.10017173,-0.03244795,-0.014514332,0.030481506,-0.022112431,-0.038498186,-0.005745338,-0.018748574,-0.11405828,-0.23229899,-0.116548724,-0.1141068,-0.15936336,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/KIC8410697_rj201.815.ech,,,,,,,,,,,,,,,,,-0.131769958,-0.045390726
1014,1014,HD 77818,4777.239,3.1925857,0.84369719,0.07580441,0.1964198,0.3171634,0.003074445,0.009867445,0.14558354,-0.1081437,-0.005231783,0.09321233,-0.028766267,-0.075243354,4.02E-05,-0.02105619,0.021507919,-0.032267332,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/77818_rj70.391.ech,,,,,,,,,,,,,,,,,-0.014643044,-0.041269123
27,27,HD 25311,6185.54,4.0764627,6.527193925,0.105907574,0.36522573,0.37075987,0.23330946,0.11272082,0.16497041,0.19001314,0.23915677,0.22205512,0.14731301,0.22971897,0.15724905,0.23260167,0.20481795,0.24242648,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/25311_rj05.552.ech,,,,,,,,,,,,,,,,,0.227174301,0.307227452
761,761,HD 27859,6013.235,4.4737673,6.318533421,0.14434561,0.07873608,0.22297868,0.13551264,0.13244402,0.10982522,0.12652454,0.21845758,0.17474577,0.19983895,0.21485013,0.22118516,0.20223738,0.16303162,0.20324028,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/27859_rj50.275.ech,,,,,,,,,,,,,,,,,0.107771319,0.231315119
193,193,HD 140538 A,5674.052,4.498118,1.233883579,-0.019559933,-0.1274434,-0.015418841,-0.049067557,0.038834687,0.015486149,0.030008877,0.05755916,0.039697647,0.0519144,0.047018196,-0.010541977,0.037312724,0.00454118,0.14530095,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/140538A_rj38.180.ech,,,,,,,,,,,,,,,,,0.020135103,0.132593925
275,275,HD 21742,5256.662,4.3983264,2.015548706,0.17968322,0.3546118,0.16964307,0.37296966,0.21283233,0.28328747,0.23325376,0.24467444,0.2320967,0.24298382,0.23240785,0.3236058,0.2518036,0.28771946,0.09820934,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/21742_rj15.1753.ech,,,,,,,,,,,,,,,,,0.274952017,0.069223665
971,971,HD 37124,5604.3438,4.6002398,0.329111566,-0.26019892,-0.41694373,0.074685976,-0.3410509,-0.22336267,-0.16091238,-0.21332721,-0.2960247,-0.15532792,-0.25294754,-0.4514454,-0.689091,-0.45176473,-0.39603895,-0.4397423,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/37124_rj63.448.ech,,,,,,,,,,,,,,,,,-0.3623361,-0.393114295
435,435,HD 21019,5485.828,3.9549422,0.100000001,-0.42184907,-0.42143872,-0.2857069,-0.46739388,-0.39329123,-0.38018495,-0.41459045,-0.34739402,-0.2912564,-0.40868905,-0.42469597,-0.6244765,-0.40285993,-0.4212557,-0.3555975,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/21019_rj185.1120.ech,,,,,,,,,,,,,,,,,-0.410725736,-0.340737562
980,980,HD 185269,5923.667,3.916194,5.023788929,0.069494754,0.2012128,0.28622776,0.13448893,0.09689924,0.09880594,0.12635772,0.21113424,0.1745817,0.020180764,0.15816827,0.10446018,0.1692247,0.16371359,0.2742922,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/185269_rj63.981.ech,,,,,,,,,,,,,,,,,0.16403931,0.263458995
1156,1156,HD 50639,6082.7983,4.2822056,3.514990807,0.028114785,0.18225634,0.08774635,0.016969405,0.016460571,-0.061857663,0.029989425,0.049148705,0.051646657,-0.012748856,0.036130127,-0.020425856,0.04195293,0.008597933,0.055755723,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/50639_rj85.339.ech,,,,,,,,,,,,,,,,,-0.00867803,0.045630644
308,308,HD 161897,5572.5107,4.5048614,1.651343226,-0.059110425,-0.11645957,-0.03138597,-0.08542661,-0.03253174,-0.042114265,-0.014536327,-0.002437675,-0.012308017,-0.013114525,-0.023757873,-0.075113505,-0.027851779,-0.05355179,0.039083175,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/161897_rj150.735.ech,,,,,,,,,,,,,,,,,-0.066031402,0.049167116
1191,1191,KOI-328,5774.124,4.357883,3.440439463,-0.1021328,-0.05449288,-0.03508401,-0.132886,-0.16135311,-0.11614378,-0.11276436,0.012387753,-0.05103016,0.14883232,-0.100598335,-0.1796952,-0.11373663,-0.20810127,-0.061647415,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/K00328_rj97.124.ech,,,,,,,,,,,,,,,,,-0.148863303,-0.055709186
870,870,HD 236427,5102.5044,3.6053514,0.60950768,-0.08243401,0.039423108,0.018010763,-0.050875872,-0.014689341,-0.018874012,-0.08458465,0.038875528,0.019691184,-0.039795227,0.030015275,0.07977034,0.051668555,0.0322998,0.1782271,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/236427_rj62.120.ech,,,,,,,,,,,,,,,,,0.015423998,0.159865256
305,305,HD 153458,5815.111,4.476591,0.100000001,0.061651062,0.08123164,0.064031675,0.028159171,0.06799727,0.04383207,0.096229985,0.114241675,0.08235707,0.09643719,0.10616596,0.08355914,0.1030689,0.06294463,0.1476165,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/153458_rj150.718.ech,,,,,,,,,,,,,,,,,0.090386378,0.200476957
91,91,HD 88656,5150.6475,4.5317254,1.630540252,-0.09292438,-0.16625404,-0.054975145,-0.11091025,-0.062270924,-0.07801506,-0.031663354,0.031705156,-0.015679196,-0.01875148,0.015937075,-0.04868734,0.008379862,-0.0640407,0.08751401,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/88656_rj117.362.ech,,,,,,,,,,,,,,,,,-0.053088237,0.031437125
442,442,HD 122386,4939.957,2.9522247,1.031785275,-0.49712455,-0.15689299,-0.30847338,-0.33974448,-0.32549995,-0.34854415,-0.46207094,-0.25425708,-0.27148354,-0.39442903,-0.33172494,-0.41070908,-0.2571783,-0.2952315,-0.07084516,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/122386_rj185.1208.ech,,,,,,,,,,,,,,,,,-0.271303209,-0.057926396
410,410,HD 95088,5103.1846,3.645179,1.009085774,0.1502463,0.3537293,0.17235532,0.2875307,0.16436389,0.22990337,0.113536894,0.25885767,0.19843788,0.15646523,0.24593715,0.35688996,0.2720708,0.28494713,0.25784746,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/95088_rj18.685.ech,,,,,,,,,,,,,,,,,0.302515633,0.201334537
480,480,HD 56274,5788.4443,4.560587,0.100000001,-0.37371016,-0.49373975,-0.3051126,-0.5151204,-0.4208483,-0.5267875,-0.46435055,-0.46410513,-0.43300152,-0.47180027,-0.5725961,-0.7163776,-0.5144448,-0.5383162,-0.5397588,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/56274_rj187.165.ech,,,,,,,,,,,,,,,,,-0.484467925,-0.513987416
972,972,HD 39881,5770.7866,4.3942423,1.14983458,-0.0391469,-0.09283392,0.14819193,-0.077858046,-0.005226135,0.06982796,-0.02002008,-0.06393337,0.03872156,-0.000231743,-0.13793182,-0.26972634,-0.13271761,-0.10296011,-0.15141623,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/39881_rj63.449.ech,,,,,,,,,,,,,,,,,-0.148297348,-0.172683199
878,878,HD 6019,5020.498,3.0775688,2.249587536,-0.5454957,-0.17448762,-0.2913238,-0.42056772,-0.3817692,-0.40863863,-0.5160226,-0.32666498,-0.33658683,-0.46577644,-0.40636027,-0.53879356,-0.34817755,-0.37852097,-0.14561027,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/6019_rj62.141.ech,,,,,,,,,,,,,,,,,-0.353476031,-0.096345994
729,729,HD 3861,6219.0293,4.289716,0.100000001,0.02294077,0.21156994,0.18669021,0.068017416,0.0976944,0.06313383,0.12348203,0.17357706,0.14557998,0.1435366,0.14453943,0.047199138,0.15499866,0.09833743,0.23000906,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/3861_rj34.254.ech,,,,,,,,,,,,,,,,,0.051044263,0.097713
737,737,HD 159868,5534.956,3.9159026,1.895037578,-0.11654143,-0.06279358,-0.041742872,-0.097804755,-0.0653403,-0.06281637,-0.08156301,-0.031559188,-0.030521404,-0.12605517,-0.06930955,-0.11844681,-0.047680546,-0.06648468,-0.030553512,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/159868_rj41.1356.ech,,,,,,,,,,,,,,,,,-0.082757345,0.054403715
669,669,HD 217014,5758.4,4.318564,2.038825327,0.14505005,0.18074827,0.20085526,0.25223997,0.16847746,0.21691342,0.18880774,0.17494917,0.15547697,0.16797774,0.18080902,0.24563624,0.1862998,0.21748297,0.12879823,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/217014_rj23.1103.ech,,,,,,,,,,,,,,,,,0.184578721,0.152044631
666,666,HD 240430,5803.056,4.329933,2.524592876,0.092477396,-0.007117085,0.08764744,-0.03765976,0.19138208,0.21477416,0.16082124,0.23278427,0.20443971,0.20235029,0.1725908,0.003160839,0.1950403,0.20626274,0.26061028,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/240430_rj211.85.ech,,,,,,,,,,,,,,,,,0.182604433,0.238149392
